activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,22058410,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '16.05', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '16.0489760061495'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CCc1cnc(N2CC[C@H]3[C@@H]2CCC(=O)N3CC2CCOCC2)nc1.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3498986,,CHEMBL3552359,,0,http://www.openphacts.org/units/Nanomolar,2968636,<,33,1,>,,IC50,nM,,100000.0,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.0
,22058411,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '1.463', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '1.46307798481712'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CCc1cnc(N2CC[C@H]3[C@@H]2CCC(=O)N3CC2CCOCC2)nc1.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3498986,,CHEMBL3552359,,0,http://www.openphacts.org/units/Nanomolar,2968636,<,33,1,>,,IC50,nM,,100000.0,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.0
,22058415,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '10.69', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '10.6924163918983'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC(=O)c2nc3c(s2)CCCN3C(=O)C2CC2)cn1.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3499473,,CHEMBL3554946,,0,http://www.openphacts.org/units/Nanomolar,2949206,<,33,1,>,,IC50,nM,,100000.0,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.0
,22058416,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '22.21', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '22.2099389345125'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC(=O)c2nc3c(s2)CCCN3C(=O)C2CC2)cn1.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3499473,,CHEMBL3554946,,0,http://www.openphacts.org/units/Nanomolar,2949206,<,33,1,>,,IC50,nM,,100000.0,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.0
,22058427,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-30.15', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-30.1544217372206'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '2.812', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '2.81176168928704'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '74.83', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '74.8334566987417'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '74.83', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '74.8334566987417'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CC(C)Nc1nc2c(cc1C(=O)NCC1CC1)CCN(CC1CC1)CC2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3503260,,CHEMBL3553901,4.83,0,http://www.openphacts.org/units/Nanomolar,2941002,=,33,1,=,,IC50,nM,,14688.23,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.83303060413188
,22058428,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-9.288', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-9.28795563488732'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.705', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.70450228179228'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '92.68', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '92.6774057696357'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.0', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.0'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CC(C)Nc1nc2c(cc1C(=O)NCC1CC1)CCN(CC1CC1)CC2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3503260,,CHEMBL3553901,4.45,0,http://www.openphacts.org/units/Nanomolar,2941002,=,33,1,=,,IC50,nM,,35648.29,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.44796124121733
,22058430,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-22.71', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-22.7061876940339'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '2.18', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '2.17976418774022'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '105.01', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '105.006392571159'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '105.01', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '105.006392571159'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)N1CCc2cc(C(=O)NCC3CC3)c(NC(C)C)nc2CC1,,,CHEMBL3988442,,2021,,CHEMBL3442650,,CHEMBL3442650,4.97,0,http://www.openphacts.org/units/Nanomolar,2915196,=,33,1,=,,IC50,nM,,10740.78,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.9689640404361
,22058431,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '-2.978', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '-2.97815927260065'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)N1CCc2cc(C(=O)NCC3CC3)c(NC(C)C)nc2CC1,,,CHEMBL3988442,,2021,,CHEMBL3442650,,CHEMBL3442650,4.73,0,http://www.openphacts.org/units/Nanomolar,2915196,=,33,1,=,,IC50,nM,,18710.39,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.72791713578119
,22058433,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-14.35', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-14.3530770215116'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '2.834', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '2.83352939741317'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '114.45', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '114.453939842541'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '114.45', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '114.453939842541'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CC(C)Nc1nc2c(cc1C(=O)NCC1CC1)CCN(S(C)(=O)=O)CC2.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3500218,,CHEMBL3552865,4.69,0,http://www.openphacts.org/units/Nanomolar,2923802,=,33,1,=,,IC50,nM,,20474.81,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.688780064234
,22058435,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '-1.992', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '-1.99151010351245'}]",CHEMBL4649965,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),F,,,BAO_0000190,BAO_0000019,assay format,CC(C)Nc1nc2c(cc1C(=O)NCC1CC1)CCN(S(C)(=O)=O)CC2.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3500218,,CHEMBL3552865,4.62,0,http://www.openphacts.org/units/Nanomolar,2923802,=,33,1,=,,IC50,nM,,23750.02,CHEMBL4105939,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,83332,,,pIC50,,UO_0000065,,4.62433595844263
